Year,Month,Day,co2,TotGlob,PPFD,Temp,Precip,Press,VPD,RH,Temp_Soil_1,swvl1
1975,1,31,380,16.0191086140591,26.3421186286552,-5.3182901766863,0.312085299902745,1000,0.100412918577099,89.1295823044206,3.32859080537923,0.364903005032029
1975,2,01,380,14.3221802129068,21.5543453459391,-5.85133167700415,0.0355669683172912,1000,0.225042192552392,91.241634229536,3.25582683451657,0.363983635390874
1975,2,02,380,18.8958394828295,29.7692008279974,-3.9621118921448,-0.0332474385008449,1000,0.0266187032971477,94.2410971571431,2.97476709570633,0.362984732673435
1975,2,03,380,17.4310350751256,36.6839488301565,0.119459146965566,0.466377403107966,1000,-0.0906947973808273,99.5606629838915,2.71818382687911,0.368621360357249
1975,2,04,380,31.9904548921468,65.9671137665068,2.83460842021209,0.0960736654273171,1000,0.0744007653504566,83.9572147677917,3.10846571282798,0.396792139230181
1975,2,05,380,34.1630112172847,72.5395024890317,1.73346619064969,0.391158444082084,1000,0.179772447955318,76.2348118138262,2.75783914428969,0.381735995476873
1975,2,06,380,32.2884838818519,71.0086638438017,3.38878159934062,0.581591360367785,1000,0.10061859473494,73.340487257025,2.95698219726046,0.368722623807063
1975,2,07,380,38.0761201932262,80.2280088226309,-2.24134323816245,0.131401825025069,1000,0.0931185102217002,71.3205739915094,2.82450850846871,0.36547952614473
1975,2,08,380,38.3096007958592,78.5664138364152,-2.99949399859748,0.175820407365897,1000,-0.0913461360108003,93.0252011350223,1.61313331918222,0.361042570478623
1975,2,09,380,37.7006155669427,79.6238612272626,-0.0153804019656798,0.465998451238142,1000,-0.0307650048651172,85.2012064118396,2.793373288487,0.359611207551806
1975,2,10,380,22.3821446554795,41.8775216033516,-3.28121804402632,0.467435927444637,1000,-0.0121472403206986,96.1082981439204,0.798649878393428,0.355181055893216
1975,2,11,380,36.4514896800935,72.9859346453844,-8.25257420562675,0.185223040224265,1000,-0.0297761265719026,83.1473916126107,-0.286257697000818,0.346765241698747
1975,2,12,380,12.9226414887954,19.2457552224245,-4.28816203454085,0.175962603445505,1000,-0.112687565785284,91.9708784367348,0.287364936728826,0.34692156382347
1975,2,13,380,43.5477070782928,92.4435468232411,-9.01449439985546,0.221266146412606,1000,-0.0666035136692579,84.2057839081704,0.95346865959563,0.344537863908801
1975,2,14,380,34.8677841004281,67.5884809309487,-16.8730883365325,-0.0376695239646993,1000,-0.0796830630496271,84.6708111296005,-1.07965513284609,0.344218186635307
1975,2,15,380,45.8737095935637,92.9600231946793,-14.1269094310438,0.241960176777348,1000,-0.114708895552166,86.5846271051668,-0.570893288565177,0.340413306355768
1975,2,16,380,33.4367119470101,61.5538291566527,-11.3793236177475,0.262419158132575,1000,-0.114949189508701,91.7471072272119,-0.328697511185258,0.338018564749766
1975,2,17,380,56.1505661651329,109.282552167278,-7.52848375073999,0.169255645811685,1000,-0.0674667478530151,89.4581336726398,1.86741155861442,0.329967577581452
1975,2,18,380,18.4695941608044,30.6326621876316,-9.28928084701215,0.425541821743006,1000,0.0109686802821661,88.9564870425704,0.933128116555834,0.328349881884214
1975,2,19,380,23.120621724917,40.7529744772329,-3.1386911761271,0.478101529204549,1000,0.0308553311325949,92.6576391736792,0.386683287154586,0.325182781779534
1975,2,20,380,53.6853895098671,110.016323521082,-2.153001830679,0.62796744455932,1000,-0.0930726056889384,98.2985837892915,1.23032886671343,0.324613833077105
1975,2,21,380,56.9667005426797,116.924892593493,0.166564319584717,0.555493539766527,1000,0.053246701229463,94.9328341810091,0.914110117866961,0.324477442444066
1975,2,22,380,25.4336741077115,45.720693111778,1.55941139097783,0.166180541413376,1000,0.152288902852452,95.5151059226522,0.892661126747738,0.324229399579186
1975,2,23,380,68.5837247239688,139.638437407415,1.58243703969779,0.0491248107522864,1000,0.0601649926399323,87.9600899060959,1.09224424847057,0.335775732492894
1975,2,24,380,64.8486787043591,142.989895817631,2.36257054238892,0.0227942971367489,1000,0.287042705052336,77.794022386913,1.16132729612579,0.340748435655205
1975,2,25,380,67.6501144192361,136.715996039489,0.386474065674237,0.380864798028876,1000,0.313747347921517,67.235759991674,2.39990890370267,0.330419180643185
1975,2,26,380,48.0179516986044,93.3931465456457,0.559290625919132,0.198532367446879,1000,0.347080268853457,82.8992206247218,2.63180597218218,0.330721250902569
1975,2,27,380,76.449056226143,153.527848869033,2.56647065173984,0.385284370833722,1000,0.0576502627663629,85.2150573334203,2.69338980974212,0.342397205012749
1975,2,28,380,69.1468403179425,140.523529746054,-1.12760130226515,0.144387734487057,1000,0.172518527278652,74.9025952368544,2.43050886899078,0.348144501205391
1975,3,01,380,59.5376324547262,114.455052842956,-6.59490588588372,0.0767581084547549,1000,0.156953272379886,79.7751478480283,1.0994118341691,0.337605030046873
1975,3,02,380,50.5284538910879,99.4159527624645,-5.17313784147205,-0.0106722683753232,1000,-0.0764419262167385,87.9842398772964,0.79072987760804,0.33378911929061
1975,3,03,380,33.1652193412067,56.5483808668462,0.593415531364426,0.0820437999265163,1000,-0.0104603738560257,92.8760529196896,1.50186386313399,0.3360177375153
1975,3,04,380,24.3123126033046,34.7738929325393,1.05234914849597,0.0517440583599896,1000,-0.0607316405981544,97.5551138379691,1.35643809036045,0.345418118521559
